;--- Eb
;; Eab~-u_1
EAdm    EAdim   N/ap    lacking;devoid of     <pos>EAdim/ADJ</pos>
EwAdm   EawAdim Ndip    lacking;devoid of
;; EawAdim_1
EwAdm   EawAdim Ndip    refuse;waste
;; EAdim_2
EAdm    EAdim   N       exhaust pipe;waste
;; maEoduwm_1
mEdwm   maEoduwm        Nall    absent;vanished     <pos>maEoduwm/ADJ</pos>
;; muEodim_1
mEdm    muEodim Nall    lacking;poor;destitute     <pos>muEodim/ADJ</pos>
;; munoEadim_1
mnEdm   munoEadim       Nall    absent;nonexistent;vanished     <pos>munoEadim/ADJ</pos>
;
;--- Edn
;; Eadon_1
Edn     Eadon   Ndip    Aden (Yem.)
;; Eadon_2
Edn     Eadon   N       Eden
;; Eadoniy~_1
Edny    Eadoniy~        N-ap    idyllic;paradisal     <pos>Eadoniy~/ADJ</pos>
;; EadonAn_1
EdnAn   EadonAn Nprop   Adnan
;; maEodin_1
mEdn    maEodin Ndu     mineral;metal
mEAdn   maEAdin Ndip    minerals
;; maEAdin_1
mEAdn   maEAdin N0      Maadin
;; maEodiniy~_1
mEdny   maEodiniy~      Nall    mineral;metallic     <pos>maEodiniy~/ADJ</pos>
;; taEodiyn_1
tEdyn   taEodiyn        N/At    mining;metallurgy
;; taEodiyniy~_1
tEdyny  taEodiyniy~     Nall    mining;metallurgy     <pos>taEodiyniy~/ADJ</pos>
;; muEad~in_1
mEdn    muEad~in        Nall    miner
;
;--- Edw
;; EadA_1
EdA     EadA    FW-Wa   except for     <pos>EadA/PREP</pos>
mAEdA   mAEadA  FW-Wa   except for     <pos>mAEadA/PREP</pos>
;; EadA-u_1
EdA     EadA    PV_0h   attack;assail
Edw     Eadaw   PV_Atn  attack;assail
Ed      Ead     PV_ttAw attack;assail
Edw     Eoduw   IV_0hAnn        attack;assail
Ed      Eod     IV_0hwnyn       attack;assail
EdY     EodaY   IV_0_Pass_yu    be attacked;be assailed
Edy     Eoday   IV_Ann_Pass_yu  be attacked;be assailed
;; EadA-u_2
Edw     Eadaw   PV_Atn  run;gallop
Edw     Eoduw   IV_0hAnn        run;gallop
;; Ead~aY_1
EdY     Ead~aY  PV_0    traverse;cross
EdA     Ead~A   PV_h    traverse;cross
Edy     Ead~ay  PV_Atn  traverse;cross
Ed      Ead~    PV_ttAw traverse;cross
Edy     Ead~iy  IV_0hAnn_yu     traverse;cross
Ed      Ead~    IV_0hwnyn_yu    traverse;cross
EdY     Ead~aY  IV_0_Pass_yu    be traversed;be crossed
Edy     Ead~ay  IV_Ann_Pass_yu  be traversed;be crossed
;; EAdaY_1
EAdY    EAdaY   PV_0    be hostile towards
EAdA    EAdA    PV_h    be hostile towards
EAdy    EAday   PV_Atn  be hostile towards
EAd     EAd     PV_ttAw_intr    be hostile towards
EAdy    EAdiy   IV_0hAnn_yu     be hostile towards
EAd     EAd     IV_0hwnyn_yu    be hostile towards
EAdY    EAdaY   IV_0_Pass_yu    be treated with hostility
EAdy    EAday   IV_Ann_Pass_yu  be treated with hostility
;; >aEodaY_1
>EdY    >aEodaY PV_0    contaminate;infect
AEdY    >aEodaY PV_0    contaminate;infect
>EdA    >aEodA  PV_h    contaminate;infect
AEdA    >aEodA  PV_h    contaminate;infect
>Edy    >aEoday PV_Atn  contaminate;infect
AEdy    >aEoday PV_Atn  contaminate;infect
>Ed     >aEod   PV_ttAw contaminate;infect
AEd     >aEod   PV_ttAw contaminate;infect
Edy     Eodiy   IV_0hAnn_yu     contaminate;infect
Ed      Eod     IV_0hwnyn_yu    contaminate;infect
EdY     EodaY   IV_0_Pass_yu    be contaminated;be infected
Edy     Eoday   IV_Ann_Pass_yu  be contaminated;be infected
;; taEad~aY_1
tEdY    taEad~aY        PV_0    overstep;exceed
tEdA    taEad~A PV_h    overstep;exceed
tEdy    taEad~ay        PV_Atn  overstep;exceed
tEd     taEad~  PV_ttAw overstep;exceed
tEdY    taEad~aY        IV_0    overstep;exceed
tEdA    taEad~A IV_h    overstep;exceed
tEdy    taEad~ay        IV_Ann  overstep;exceed
tEd     taEad~  IV_0hwnyn       overstep;exceed
;; taEAdaY_1
tEAdY   taEAdaY PV_0    be contaminated;be transmitted
tEAdA   taEAdA  PV_h    be contaminated;be transmitted
tEAdy   taEAday PV_Atn  be contaminated;be transmitted
tEAd    taEAd   PV_ttAw_intr    be contaminated;be transmitted
tEAdY   taEAdaY IV_0    be contaminated;be transmitted
tEAdA   taEAdA  IV_h    be contaminated;be transmitted
tEAdy   taEAday IV_Ann  be contaminated;be transmitted
tEAd    taEAd   IV_0hwnyn       be contaminated;be transmitted
;; {inoEadaY_1
<nEdY   {inoEadaY       PV_0    be infected;be contaminated
AnEdY   {inoEadaY       PV_0    be infected;be contaminated
<nEdA   {inoEadA        PV_h    be infected;be contaminated
AnEdA   {inoEadA        PV_h    be infected;be contaminated
<nEdy   {inoEaday       PV_Atn  be infected;be contaminated
AnEdy   {inoEaday       PV_Atn  be infected;be contaminated
<nEd    {inoEad PV_ttAw_intr    be infected;be contaminated
AnEd    {inoEad PV_ttAw_intr    be infected;be contaminated
nEdy    noEadiy IV_0hAnn        be infected;be contaminated
nEd     noEad   IV_0hwnyn       be infected;be contaminated
nEdY    noEadaY IV_0_Pass_yu    be infected;be contaminated
;; {iEotadaY_1
<EtdY   {iEotadaY       PV_0    commit an aggression;be hostile;encroach;infringe
AEtdY   {iEotadaY       PV_0    commit an aggression;be hostile;encroach;infringe
<EtdA   {iEotadA        PV_h    commit an aggression;be hostile;encroach;infringe
AEtdA   {iEotadA        PV_h    commit an aggression;be hostile;encroach;infringe
<Etdy   {iEotaday       PV_Atn  commit an aggression;be hostile;encroach;infringe
AEtdy   {iEotaday       PV_Atn  commit an aggression;be hostile;encroach;infringe
<Etd    {iEotad PV_ttAw commit an aggression;be hostile;encroach;infringe
AEtd    {iEotad PV_ttAw commit an aggression;be hostile;encroach;infringe
Etdy    Eotadiy IV_0hAnn        commit an aggression;be hostile;encroach;infringe
Etd     Eotad   IV_0hwnyn       commit an aggression;be hostile;encroach;infringe
EtdY    EotadaY IV_0    commit an aggression;be hostile;encroach;infringe
;; {isotaEodaY_1
<stEdY  {isotaEodaY     PV_0    appeal;arouse
AstEdY  {isotaEodaY     PV_0    appeal;arouse
<stEdA  {isotaEodA      PV_h    appeal;arouse
AstEdA  {isotaEodA      PV_h    appeal;arouse
<stEdy  {isotaEoday     PV_Atn  appeal;arouse
AstEdy  {isotaEoday     PV_Atn  appeal;arouse
<stEd   {isotaEod       PV_ttAw appeal;arouse
AstEd   {isotaEod       PV_ttAw appeal;arouse
stEdy   sotaEodiy       IV_0hAnn        appeal;arouse
stEd    sotaEod IV_0hwnyn       appeal;arouse
stEdY   sotaEodaY       IV_0_Pass_yu    be appealed;be aroused
;; Eadow_1
Edw     Eadow   N       racing;running
;; Eaduw~_1
Edw     Eaduw~  N-ap    enemy
>EdA'   >aEodA' N0_Nh   enemies
AEdA'   >aEodA' N0_Nh   enemies
>EdA&   >aEodA& Nh      enemies
AEdA&   >aEodA& Nh      enemies
>EdA}   >aEodA} Nhy     enemies
AEdA}   >aEodA} Nhy     enemies
EdA     EudA    Nap     enemies
>EAdy   >aEAdiy N0_Nh   enemies
AEAdy   >aEAdiy N0_Nh   enemies
>EAd    >aEAd   NK      enemies
AEAd    >aEAd   NK      enemies
;; Eudowap_1
Edw     Eudow   NapAt   embankment;shore
;; EadowaY_1
EdwY    EadowaY N0      infection
EdwA    EadowA  Nhy     infection
;; EudowaY_1
EdwY    EudowaY N0      hostile action
EdwA    EudowA  Nhy     hostile action
;; Eadiy~_1
Edy     Eadiy~  N-ap    hostile;aggressive     <pos>Eadiy~/ADJ</pos>
;; EadA'_1
EdA'    EadA'   N0_Nh   aggression;hostility;anti-
EdA&    EadA&   Nh      aggression;hostility;anti-
EdA}    EadA}   Nhy     aggression;hostility;anti-
;; Ead~A'_1
EdA'    Ead~A'  N0_Nh   runner
EdA&    Ead~A&  Nh_Nuwn runner
EdA}    Ead~A}  Nh_Niyn runner
EdA'    Ead~A'  NAn_Nayn        runners
EdA}    Ead~A}  Nayn    runners
EdA'    Ead~A'  Napdu   runner
EdA'    Ead~A'  NAt     runners
;; EadAwap_1
EdAw    EadAw   Nap     hostility;antagonism
;; EadA}iy~_1
EdA}y   EadA}iy~        Nall    hostile;aggressive     <pos>EadA}iy~/ADJ</pos>
;; EudawA'_1
EdwA'   EudawA' N0_Nh   handicap;impediment
EdwA&   EudawA& Nh      handicap;impediment
EdwA}   EudawA} Nhy     handicap;impediment
;; EudowAn_1
EdwAn   EudowAn N       aggression;hostility;enmity
;; EudowAn_2
EdwAn   EudowAn N0      Udwan
;; EudowAniy~_1
EdwAny  EudowAniy~      Nall    hostile;aggressive     <pos>EudowAniy~/ADJ</pos>
;; EudowAniy~ap_1
EdwAny  EudowAniy~      Nap     aggression;belligerency     <pos>EudowAniy~/NOUN</pos>
;; >aEodaY_2
>EdY    >aEodaY N0      greater/greatest enemy
AEdY    >aEodaY N0      greater/greatest enemy
>EdA    >aEodA  Nhy     greater/greatest enemy
AEdA    >aEodA  Nhy     greater/greatest enemy
>Edy    >aEoday NAn_Nayn        greatest enemy
AEdy    >aEoday NAn_Nayn        greatest enemy
;; maEodaY_1
mEdY    maEodaY N0      avoidance;escape
mEdA    maEodA  Nhy     avoidance;escape
;; maEodiyap_1
mEdy    maEodiy NapAt   ferryboat;shuttle
;; maEAdiy_1
mEAdy   maEAdiy N0_Nh   Maadi (Cairo)
;; taEodiyap_1
tEdy    taEodiy Nap     ferry service;shuttle
;; taEad~iy_1
tEdy    taEad~iy        N0_Nh   crossing
tEd     taEad~  NK      crossing
tEdy    taEad~iy        NAn_Nayn        crossings
tEdy    taEad~iy        NAt     crossings
;; taEad~iy_2
tEdy    taEad~iy        N0_Nh   violation;transgression
tEd     taEad~  NK      violation;transgression
tEdy    taEad~iy        NAn_Nayn        violations;transgression
tEdy    taEad~iy        NAt     violations;transgression
;; taEad~iy_3
tEdy    taEad~iy        N0_Nh   aggression;attack
tEd     taEad~  NK      aggression;attack
tEdy    taEad~iy        NAt     acts of aggression;attacks
;; {iEotidA'_1
<EtdA'  {iEotidA'       N0_Nh   attack;aggression;assault
AEtdA'  {iEotidA'       N0_Nh   attack;aggression;assault
<EtdA&  {iEotidA&       Nh      attack;aggression;assault
AEtdA&  {iEotidA&       Nh      attack;aggression;assault
<EtdA}  {iEotidA}       Nhy     attack;aggression;assault
AEtdA}  {iEotidA}       Nhy     attack;aggression;assault
<EtdA'  {iEotidA'       NAn_Nayn        attacks;assaults;aggression
AEtdA'  {iEotidA'       NAn_Nayn        attacks;assaults;aggression
<EtdA}  {iEotidA}       Nayn    attacks;assaults;aggression
AEtdA}  {iEotidA}       Nayn    attacks;assaults;aggression
<EtdA'  {iEotidA'       NAt     attacks;assaults;aggression
AEtdA'  {iEotidA'       NAt     attacks;assaults;aggression
;; {iEotidA}iy~_1
<EtdA}y {iEotidA}iy~    Nall    aggressive;hostile     <pos>{iEotidA}iy~/ADJ</pos>
AEtdA}y {iEotidA}iy~    Nall    aggressive;hostile     <pos>{iEotidA}iy~/ADJ</pos>
;; EAdiy_1
EAdy    EAdiy   N0F     aggressive;hostile     <pos>EAdiy/ADJ</pos>
EAd     EAd     NK      aggressive;hostile
EAdy    EAdiy   NAn_Nayn        aggressive;hostile
EAd     EAd     Nuwn_Niyn       aggressive;hostile
EAdy    EAdiy   NapAt   aggressive;hostile
EwAdy   EawAdiy N0_Nh   aggressive;hostile
EwAd    EawAd   NK      aggressive;hostile
;; EAdiyap_1
EAdy    EAdiy   NapAt   adversity;impediment
EwAdy   EawAdiy N0_Nh   adversities;impediments
EwAd    EawAd   NK      adversities;impediments
;; muEad~iyap_1
mEdy    muEad~iy        NapAt   ferry;boat
;; muEAdiy_1
mEAdy   muEAdiy N0F_Nh  hostile;anti-     <pos>muEAdiy/ADJ</pos>
mEAd    muEAd   NK      hostile;anti-
mEAdy   muEAdiy NAn_Nayn        hostile;anti-
mEAd    muEAd   Nuwn_Niyn       hostile;anti-
mEAdy   muEAdiy NapAt   hostile;anti-
;; muEodiy_1
mEdy    muEodiy N0F_Nh  contagious;infectious     <pos>muEodiy/ADJ</pos>
mEd     muEod   NK      contagious;infectious
mEdy    muEodiy NAn_Nayn        contagious;infectious
mEd     muEod   Nuwn_Niyn       contagious;infectious
mEdy    muEodiy NapAt   contagious;infectious
;; mutaEad~iy_1
mtEdy   mutaEad~iy      N0F_Nh  aggressor;assailant
mtEd    mutaEad~        NK      aggressor;assailant
mtEdy   mutaEad~iy      NAn_Nayn        aggressor;assailant
mtEd    mutaEad~        Nuwn_Niyn       aggressor;assailant
mtEdy   mutaEad~iy      NapAt   aggressor;assailant
mEtdy   muEotadiy       N0_Nh   aggressor;assailant
mEtd    muEotad NK      aggressor;assailant
mEtdy   muEotadiy       NAn_Nayn        aggressor;assailant
mEtd    muEotad Nuwn_Niyn       aggressor;assailant
mEtdy   muEotadiy       NapAt   aggressor;assailant
;; muEodaY_1
mEdY    muEodaY N0      infected;contaminated     <pos>muEodaY/ADJ</pos>
mEdA    muEodA  Nhy     infected;contaminated
mEdy    muEoday NAn_Nayn        infected;contaminated
mEd     muEod   Nuwn_Niyn       infected;contaminated
mEdA    muEodA  Napdu   infected;contaminated
mEdy    muEoday NAt     infected;contaminated
;
;--- E*b
;; Ea*ub-u_1
E*b     Ea*ub   PV_intr be sweet
E*b     Eo*ub   IV_intr be sweet
;; Ea*ab-i_1
E*b     Ea*ab   PV      hinder
E*b     Eo*ib   IV      hinder
;; Ea*~ab_1
E*b     Ea*~ab  PV      torture;torment
E*b     Ea*~ib  IV_yu   torture;torment
;; >aEo*ab_1
>E*b    >aEo*ab PV      sweeten;distill;desalinate
AE*b    >aEo*ab PV      sweeten;distill;desalinate
E*b     Eo*ib   IV_yu   sweeten;distill;desalinate
E*b     Eo*ab   IV_Pass_yu      be sweetened;be distilled;be desalinated
;; taEa*~ab_1
tE*b    taEa*~ab        PV_intr be tortured;be tormented;be punished
tE*b    taEa*~ab        IV_intr be tortured;be tormented;be punished
;; {isotaEo*ab_1
<stE*b  {isotaEo*ab     PV      deem pleasant;find sweet
AstE*b  {isotaEo*ab     PV      deem pleasant;find sweet
stE*b   sotaEo*ib       IV      deem pleasant;find sweet
;; Ea*ob_1
E*b     Ea*ob   N-ap    sweet;pleasant     <pos>Ea*ob/ADJ</pos>
;; Ea*Ab_1
E*Ab    Ea*Ab   N/At    pain;punishment
>E*b    >aEo*ib Nap     pain;punishment
AE*b    >aEo*ib Nap     pain;punishment
;; Eu*uwbap_1
E*wb    Eu*uwb  Nap     sweetness;pleasantness
;; >aEo*ab_2
>E*b    >aEo*ab Nel     sweeter/sweetest;more/most pleasant
AE*b    >aEo*ab Nel     sweeter/sweetest;more/most pleasant
;; taEo*iyb_1
tE*yb   taEo*iyb        N/At    torture;punishment
;; muEa*~ab_1
mE*b    muEa*~ab        Nall    afflicted;tortured     <pos>muEa*~ab/ADJ</pos>
;; muEa*~ib_1
mE*b    muEa*~ib        Nall    torturer
;
;--- E*r
;; Ea*ar-i_1
E*r     Ea*ar   PV      excuse;forgive
E*r     Eo*ir   IV      excuse;forgive
;; >aEo*ar_1
>E*r    >aEo*ar PV      excuse;forgive
AE*r    >aEo*ar PV      excuse;forgive
E*r     Eo*ir   IV_yu   excuse;forgive
E*r     Eo*ar   IV_Pass_yu      be excused;be forgiven
;; taEa*~ar_1
tE*r    taEa*~ar        PV_intr be excused;be forgiven
tE*r    taEa*~ar        IV_intr be excused;be forgiven
;; {iEota*ar_1
<Et*r   {iEota*ar       PV      apologize;excuse oneself;allege a pretext
AEt*r   {iEota*ar       PV      apologize;excuse oneself;allege a pretext
Et*r    Eota*ir IV      apologize;excuse oneself;allege a pretext
;; {isotaEo*ar_1
<stE*r  {isotaEo*ar     PV      apologize
AstE*r  {isotaEo*ar     PV      apologize
stE*r   sotaEo*ir       IV      apologize
;; Eu*or_1
E*r     Eu*or   Ndu     excuse
>E*Ar   >aEo*Ar N       excuses
AE*Ar   >aEo*Ar N       excuses
;; Eu*orap_1
E*r     Eu*or   Nap     virginity
;; Eu*oriy~_1
E*ry    Eu*oriy~        N-ap    platonic;chaste     <pos>Eu*oriy~/ADJ</pos>
;; Ei*Ar_1
E*Ar    Ei*Ar   N       restraint;inhibition
;; Ea*orA'_1
E*rA'   Ea*orA' N0_Nh   Virgo
E*rA&   Ea*orA& Nh      Virgo
E*rA}   Ea*orA} Nhy     Virgo
;; Ea*orA'_2
E*rA'   Ea*orA' N0_Nh   virgin
E*rA&   Ea*orA& Nh      virgin
E*rA}   Ea*orA} Nhy     virgin
E*ArY   Ea*AraY N0      virgins
E*ArA   Ea*ArA  Nhy     virgins
;; maEo*irap_1
mE*r    maEo*ir Napdu   excuse;pardon
mEA*r   maEA*ir Ndip    excuses;pardons
;; miEo*Ar_1
mE*Ar   miEo*Ar Ndu     excuse;plea
mEA*yr  maEA*iyr        Ndip    excuses;pleas
;; <iEo*Ar_1
<E*Ar   <iEo*Ar N/At    imposition;obligation
AE*Ar   <iEo*Ar N/At    imposition;obligation
;; taEa*~ur_1
tE*r    taEa*~ur        N/At    difficulty;unfeasibility
;; {iEoti*Ar_1
<Et*Ar  {iEoti*Ar       N/At    apology;excuse
AEt*Ar  {iEoti*Ar       N/At    apology;excuse
;; mutaEa*~ir_1
mtE*r   mutaEa*~ir      N-ap    difficult;unfeasible     <pos>mutaEa*~ir/ADJ</pos>
;
;--- E*q
;; Ei*oq_1
E*q     Ei*oq   Ndu     cluster;bunch
>E*Aq   >aEo*Aq N       clusters;bunches
AE*Aq   >aEo*Aq N       clusters;bunches
E*wq    Eu*uwq  N       clusters;bunches
;
;--- E*l
;; Ea*al-u_1
E*l     Ea*al   PV      blame;censure
E*l     Eo*ul   IV      blame;censure
E*l     Eo*al   IV_Pass_yu      be blamed;be censured
;; Ea*~al_1
E*l     Ea*~al  PV      blame;censure
E*l     Ea*~il  IV_yu   blame;censure
;; Ea*ol_1
E*l     Ea*ol   N       blame;censure
;; Ea*uwl_1
E*wl    Ea*uwl  Nall    critic;rebuking
;; EA*il_1
EA*l    EA*il   Nall    critic;censuring
E*Al    Eu*~Al  N       critics;censuring
EwA*l   EawA*il Ndip    critics;censuring
;
;--- E*w E*y
;; Ea*A-u_1
E*A     Ea*A    PV_0    be healthy
E*w     Ea*aw   PV_Atn  be healthy
E*      Ea*     PV_ttAw_intr    be healthy
E*w     Eo*uw   IV_0hAnn        be healthy
E*      Eo*     IV_0hwnyn       be healthy
;; Ea*iy-a_1
E*y     Ea*iy   PV_no-w_intr    be healthy
E*      Ea*     PV_w_intr       be healthy
E*Y     Eo*aY   IV_0    be healthy
E*y     Eo*ay   IV_Ann  be healthy
E*      Eo*a    IV_0hwnyn       be healthy
;; Ea*Ap_1
E*A     Ea*A    Nap     healthfulness;salubrity
;; Ea*Awap_1
E*Aw    Ea*Aw   Nap     healthfulness;salubrity
;; Ea*iy~_1
E*y     Ea*iy~  N-ap    healthful;salubrious     <pos>Ea*iy~/ADJ</pos>
;
;--- Er
;; Ear~-u_1
Er      Ear~    PV_V    disgrace;dishonor
Err     Earar   PV_C    disgrace;dishonor
Er      Eur~    IV_V    disgrace;dishonor
Err     Eorur   IV_C    disgrace;dishonor
;; Eur~ap_1
Er      Eur~    Nap     scabies;disgrace;shame
;; Earar_1
Err     Earar   N       scabies;mange
;; EarAr_1
ErAr    EarAr   N0      Arar
;; maEar~ap_1
mEr     maEar~  Nap     scabies;shame;disgrace
;; muEotar~_1
mEtr    muEotar~        Nall    scabious;miserable;scoundrel     <pos>muEotar~/ADJ</pos>
;
;--- Erb
;; Ear~ab_1
Erb     Ear~ab  PV      Arabicize
Erb     Ear~ib  IV_yu   Arabicize
;; >aEorab_1
>Erb    >aEorab PV      express;manifest;indicate
AErb    >aEorab PV      express;manifest;indicate
Erb     Eorib   IV      express;manifest;indicate
;; taEar~ab_1
tErb    taEar~ab        PV_intr be Arabicized;be translated
tErb    taEar~ab        IV_intr be Arabicized;be translated
;; {isotaEorab_1
<stErb  {isotaEorab     PV_intr be Arabicized
AstErb  {isotaEorab     PV_intr be Arabicized
stErb   sotaEorib       IV_intr be Arabicized
;; Earab_1
Erb     Earab   N       Arabs     <pos>Earab/NOUN</pos>
>ErAb   >aEorAb N       bedouins
AErAb   >aEorAb N       bedouins
;; Earabiy~_1
Erby    Earabiy~        N-ap    Arabic;Arab     <pos>Earabiy~/ADJ</pos>
;; Earabiy~_2
Erby    Earabiy~        N/ap    Arab     <pos>Earabiy~/ADJ</pos>
;; Earabap_1
Erb     Earab   Napdu   vehicle;wagon
Erb     Earab   NAt     vehicles;wagons
;; Ear~Ab_1
ErAb    Ear~Ab  Nall    sponsor;translator
;; >aEorAbiy~_1
>ErAby  >aEorAbiy~      Nall    bedouin     <pos>>aEorAbiy~/ADJ</pos>
AErAby  >aEorAbiy~      Nall    bedouin     <pos>>aEorAbiy~/ADJ</pos>
;; Euruwbap_1
Erwb    Euruwb  NapAt   Arabism     <pos>Euruwb/NOUN</pos>
;; Euruwbap_2
Erwb    Euruwb  Nap     Oruba;Uruba
;; taEoriyb_1
tEryb   taEoriyb        N/At    Arabization;translation
;; <iEorAb_1
<ErAb   <iEorAb N/At    declaration;expressing;voicing
AErAb   <iEorAb N/At    declaration;expressing;voicing
;; muEar~ib_1
mErb    muEar~ib        Nall    declaring;expressing     <pos>muEar~ib/ADJ</pos>
;; muEar~ab_1
mErb    muEar~ab        N-ap    Arabicized;translated     <pos>muEar~ab/ADJ</pos>
;; musotaEorib_1
mstErb  musotaEorib     Nall    Arabist
;; musotaEorab_1
mstErb  musotaEorab     Nall    Arabized     <pos>musotaEorab/ADJ</pos>
;
;--- Erbj
;; Earobajiy~_1
Erbjy   Earobajiy~      Nall    cart driver     <pos>Earobajiy~/ADJ</pos>
;; Earobajiy~_2
Erbjy   Earobajiy~      N0      Arbaji
;
;--- Erbx
;; EarobaxAnap_1
ErbxAn  EarobaxAn       NapAt   car shed;coach house
;
;--- Erbd
;; Earobad_1
Erbd    Earobad PV_intr be quarrelsome;be boisterous
Erbd    Earobid IV_intr_yu      be quarrelsome;be boisterous
;; Earobadap_1
Erbd    Earobad Nap     contentiousness;quarreling;raucous
;; Earobadap_2
Erbd    Earobad Nap     causing disorder;raising hell
;; Eirobiyd_1
Erbyd   Eirobiyd        Nall    quarrelsome;contentious     <pos>Eirobiyd/ADJ</pos>
;; muEarobid_1
mErbd   muEarobid       Nall    quarrelsome;contentious     <pos>muEarobid/ADJ</pos>
;
;--- Erbs
;; Earobas_1
Erbs    Earobas PV      disturb;confuse
Erbs    Earobis IV_yu   disturb;confuse
;; Earobasap_1
Erbs    Earobas Nap     disturbance;confusion
;; muEarobis_1
mErbs   muEarobis       N0      Moarbes
;; muEarobis_2
mErbs   muEarobis       Nall    disturbing;confusing     <pos>muEarobis/ADJ</pos>
;
;; EarabosAt_1
ErbsAt  EarabosAt       N0      Arabsat
;
;--- Erbn
;; Earoban_1
Erbn    Earoban PV-n    make a down-payment;make a deposit
Erbn    Earobin IV-n_yu make a down-payment;make a deposit
;; Eurobuwn_1
Erbwn   Eurobuwn        Ndu     down-payment;deposit
ErAbyn  EarAbiyn        Ndip    down-payments;deposits
;
;--- Ert
; 40k south of Djibouti
;; EarotA_1
ErtA    EarotA  Nprop   Arta
;
;--- Erj
;; Earaj-u_1
Erj     Earaj   PV      ascend
Erj     Eoruj   IV      ascend
;; Earij-a_1
Erj     Earij   PV_intr be lame;limp
Erj     Eoraj   IV_intr be lame;limp
;; Ear~aj_1
Erj     Ear~aj  PV      detour;swerve
Erj     Ear~ij  IV_yu   detour;swerve
;; >aEoraj_1
>Erj    >aEoraj PV      cripple;paralyze
AErj    >aEoraj PV      cripple;paralyze
Erj     Eorij   IV_yu   cripple;paralyze
Erj     Eoraj   IV_Pass_yu      be crippled;be paralyzed
;; taEar~aj_1
tErj    taEar~aj        PV      zigzag;swerve
tErj    taEar~aj        IV      zigzag;swerve
;; taEAraj_1
tEArj   taEAraj PV      feign limping
tEArj   taEAraj IV      feign limping
;; {inoEaraj_1
<nErj   {inoEaraj       PV_intr be curved;zigzag
AnErj   {inoEaraj       PV_intr be curved;zigzag
nErj    noEarij IV_intr be curved;zigzag
;; Earaj_1
Erj     Earaj   N       limping;lameness
;; Earajap_1
Erj     Earaj   NapAt   limp
;; >aEoraj_2
>Erj    >aEoraj Nel     lame;limping
AErj    >aEoraj Nel     lame;limping
ErjA'   EarojA' N0_Nh   lame;limping
ErjA&   EarojA& Nh      lame;limping
ErjA}   EarojA} Nhy     lame;limping
ErjAn   EurojAn N       lame;limping
;; >aEoraj_3
>Erj    >aEoraj N0      Araj
AErj    >aEoraj N0      Araj
;; maEoraj_1
mErj    maEoraj Ndu     place of ascent
mEArj   maEArij Ndip    places of ascent
;; maEoraj_2
mErj    maEoraj Ndu     ladder
mEArj   maEArij Ndip    ladders
;; miEoraj_1
mErj    miEoraj Ndu     ladder
mErAj   miEorAj Ndu     ladder
;; miEorAj_1
mErAj   miEorAj N       ascension (of Muhammad) to heaven
;; taEAriyj_1
tEAryj  taEAriyj        Ndip    curvatures;windings
;; taEar~uj_1
tErj    taEar~uj        N/At    zigzag;winding
;; mutaEar~ij_1
mtErj   mutaEar~ij      Nall    twisting;winding;sinuous     <pos>mutaEar~ij/ADJ</pos>
;; munoEarij_1
mnErj   munoEarij       N-ap    crooked;sinuous     <pos>munoEarij/ADJ</pos>
;; munoEaraj_1
mnErj   munoEaraj       NduAt   curve;turn
;
;--- Erjn
;; Eurojuwn_1
Erjwn   Eurojuwn        Ndu     palm branch
ErAjyn  EarAjiyn        Ndip    palm branches
;
;--- Erd
;; Ear~Adap_1
ErAd    Ear~Ad  NapAt   catapult;machine of war
;
;--- Erzl
;; EirozAl_1
ErzAl   EirozAl Ndu     shack;hut
ErAzyl  EarAziyl        Ndip    shacks;huts
;
;--- Ers
;; Ear~as_1
Ers     Ear~as  PV      marry off
Ers     Ear~is  IV_yu   marry off
;; >aEoras_1
>Ers    >aEoras PV      give a wedding feast
AErs    >aEoras PV      give a wedding feast
Ers     Eoris   IV_yu   give a wedding feast
Ers     Eoras   IV_Pass_yu      be given a wedding feast
;; Euros_1
Ers     Euros   N       wedding
Ers     Eurus   NAt     weddings
>ErAs   >aEorAs N       weddings
AErAs   >aEorAs N       weddings
;; Eurosiy~_1
Ersy    Eurosiy~        N-ap    nuptial;wedding     <pos>Eurosiy~/ADJ</pos>
;; Earuws_1
Erws    Earuws  N       bridegroom
Erws    Earuws  NAn_Nayn        bride and groom;newlyweds
Erws    Earuws  Napdu   bride
ErA}s   EarA}is Ndip    brides;newlyweds
;; Eariys_1
Erys    Eariys  Ndu     bridegroom;newlywed
ErsAn   EurosAn N       bridegrooms;newlyweds
;; Eir~iys_1
Erys    Eir~iys N       lion's den
;; taEoriys_1
tErys   taEoriys        N/At    wedding feast
;; <iEorAs_1
<ErAs   <iEorAs N/At    wedding feast
AErAs   <iEorAs N/At    wedding feast
;
;--- Er$
;; Eara$-ui_1
Er$     Eara$   PV      erect a trellis
Er$     Eoru$   IV      erect a trellis
Er$     Eori$   IV      erect a trellis
;; Ear~a$_1
Er$     Ear~a$  PV      put on a trellis;roof over
Er$     Ear~i$  IV_yu   put on a trellis;roof over
;; taEar~a$_1
tEr$    taEar~a$        PV      climb;form a trellis
tEr$    taEar~a$        IV      climb;form a trellis
;; {iEotara$_1
<Etr$   {iEotara$       PV      climb;be attached
AEtr$   {iEotara$       PV      climb;be attached
Etr$    Eotari$ IV      climb;be attached
;; Earo$_1
Er$     Earo$   Ndu     throne
Erw$    Euruw$  N       thrones
